member_number,productId,items,order_date,orderId
4447,5,3,2015-05-01,12891
3521,18,2,2015-07-17,9374
2969,13,1,2015-12-08,7340
2790,19,2,2015-10-11,6687
4328,1,1,2015-08-29,12453
3484,60,2,2015-09-22,9218
2467,45,2,2015-10-07,5468
4722,2,3,2015-12-16,13962
1490,2,2,2015-10-04,1795
4655,4,2,2015-08-02,13664
2842,19,1,2015-07-29,6877
1796,11,3,2015-11-03,2942
4426,1,1,2015-05-18,12806
2656,21,1,2015-02-02,6170
4440,10,3,2015-04-11,12863
3682,141,3,2015-08-06,9992
2897,108,3,2015-01-27,7066
3316,60,2,2015-01-07,8628
1494,19,3,2015-03-26,1815
4427,108,3,2015-01-31,12812
1322,115,3,2015-09-16,1164
3354,18,1,2015-11-09,8758
2169,57,1,2015-09-20,4360
2140,19,2,2015-12-30,4249
1921,30,1,2015-11-11,3426
2101,7,2,2015-04-10,4115
3204,26,1,2015-02-25,8212
3544,25,3,2015-04-04,9462
3659,2,1,2015-04-28,9895
2233,2,2,2015-04-10,4590
1832,26,1,2015-04-23,3080
3133,21,3,2015-12-25,7953
3438,61,2,2015-07-25,9040
3294,14,3,2015-04-05,8538
1035,19,3,2015-05-23,132
4067,69,2,2015-10-16,11388
1710,10,3,2015-12-05,2590
4781,19,3,2015-01-25,14174
1768,16,1,2015-04-18,2819
3907,29,3,2015-06-24,10836
4885,2,3,2015-10-16,14577
4584,8,3,2015-12-02,13402
3728,15,3,2015-06-12,10155
1875,27,2,2015-07-29,3243
1881,49,1,2015-10-15,3268
2997,42,3,2015-02-10,7440
4190,3,3,2015-09-23,11878
3283,27,2,2015-07-02,8497
1903,25,3,2015-03-10,3359
4949,95,2,2015-08-18,14794
2460,2,1,2015-12-18,5445
4726,2,1,2015-03-01,13974
3066,24,3,2015-12-06,7699
1239,19,3,2015-03-22,872
3495,8,3,2015-06-17,9263
1848,9,2,2015-06-20,3140
2705,57,3,2015-11-16,6353
3042,2,3,2015-12-27,7607
3088,25,1,2015-04-30,7777
3728,5,3,2015-03-15,10154
4634,3,1,2015-02-26,13581
3542,2,3,2015-06-16,9450
1666,19,1,2015-04-15,2456
3617,8,3,2015-04-17,9758
3209,24,1,2015-12-25,8237
2284,9,2,2015-03-11,4782
2716,18,1,2015-09-23,6403
1499,104,1,2015-11-09,1834
4695,82,1,2015-10-03,13854
3597,29,3,2015-12-13,9686
2408,19,3,2015-09-09,5250
2413,1,3,2015-10-25,5263
3664,2,2,2015-05-30,9919
4483,99,2,2015-08-15,13013
1265,23,1,2015-10-03,961
2235,3,2,2015-09-13,4602
1730,19,1,2015-12-25,2663
4920,23,1,2015-02-21,14681
4555,7,1,2015-07-09,13292
2069,7,2,2015-03-16,3998
2954,19,3,2015-06-05,7279
4893,26,2,2015-03-01,14604
1961,20,1,2015-12-15,3589
1165,45,1,2015-12-29,605
2489,74,2,2015-12-22,5539
1383,3,1,2015-02-23,1395
4812,19,1,2015-03-17,14296
1235,71,2,2015-05-29,858
4313,7,2,2015-06-23,12385
4044,9,2,2015-12-01,11324
2926,73,1,2015-10-29,7175
2764,49,1,2015-02-25,6588
4340,38,3,2015-01-26,12507
2106,2,3,2015-08-28,4133
1083,23,2,2015-02-06,297
2043,17,3,2015-03-07,3889
4196,20,1,2015-11-07,11909
3844,2,3,2015-09-17,10609
2248,5,1,2015-03-17,4651
3280,2,2,2015-07-13,8485
1678,29,2,2015-08-01,2483
4567,9,1,2015-08-04,13339
1614,79,3,2015-10-21,2247
4251,23,2,2015-01-17,12123
4064,7,2,2015-09-17,11375
4629,99,3,2015-02-24,13567
4249,19,3,2015-12-04,12117
2798,9,1,2015-08-22,6716
4944,69,3,2015-09-06,14779
4495,19,3,2015-12-16,13065
4524,89,3,2015-05-02,13172
2941,4,1,2015-09-26,7230
2862,28,1,2015-08-08,6953
3248,7,2,2015-06-19,8377
1001,8,1,2015-04-14,8
2104,18,2,2015-10-20,4127
2083,19,3,2015-06-19,4055
1932,14,2,2015-06-27,3482
3760,4,2,2015-11-03,10286
2894,11,3,2015-03-14,7062
3590,1,2,2015-01-09,9648
4616,4,1,2015-02-14,13517
2527,25,1,2015-01-20,5686
2327,10,1,2015-07-06,4940
4091,19,1,2015-02-25,11480
4735,45,2,2015-04-01,14002
4195,80,2,2015-05-04,11903
1017,4,3,2015-05-16,72
4115,7,2,2015-05-22,11583
1339,19,2,2015-05-05,1230
4037,7,2,2015-12-29,11299
2789,1,3,2015-06-01,6685
1620,10,1,2015-08-20,2277
4656,56,2,2015-01-27,13670
4795,19,3,2015-07-30,14230
3843,19,3,2015-09-04,10601
4710,104,3,2015-04-20,13907
1090,8,1,2015-10-04,321
1539,9,2,2015-04-07,1974
2114,9,3,2015-05-24,4161
4236,1,1,2015-10-13,12075
4727,17,3,2015-10-06,13978
1967,2,3,2015-06-23,3610
1584,82,3,2015-01-31,2130
4883,29,3,2015-08-28,14575
4039,3,3,2015-01-19,11305
3927,17,1,2015-12-09,10923
3594,1,2,2015-09-11,9671
4129,7,2,2015-11-07,11640
2616,23,2,2015-05-16,6024
2539,7,2,2015-11-15,5724
2556,44,1,2015-08-28,5800
3855,45,1,2015-06-18,10652
2089,2,1,2015-10-15,4079
2466,19,3,2015-08-28,5461
1211,64,3,2015-04-19,767
1370,1,3,2015-07-05,1346
3779,18,2,2015-10-10,10367
3498,4,3,2015-03-31,9278
1613,30,2,2015-04-06,2242
1176,24,3,2015-08-17,653
4027,74,2,2015-06-29,11265
4389,28,3,2015-12-17,12683
2578,20,3,2015-05-28,5876
1342,29,1,2015-02-19,1247
2210,19,3,2015-09-07,4506
4807,1,3,2015-04-08,14278
2799,7,1,2015-09-10,6724
2957,68,2,2015-11-27,7297
3566,19,1,2015-12-14,9549
4768,23,1,2015-03-13,14124
4853,9,2,2015-10-04,14461
3791,20,3,2015-03-25,10414
3235,23,2,2015-11-14,8323
3866,14,3,2015-07-07,10696
4385,9,3,2015-11-17,12663
4938,2,2,2015-12-10,14752
1528,10,1,2015-09-15,1945
4273,7,2,2015-03-21,12215
1329,21,3,2015-05-23,1195
4158,22,2,2015-11-11,11754
1558,48,2,2015-04-06,2030
4782,25,3,2015-05-31,14179
4606,2,1,2015-05-15,13484
3066,17,2,2015-05-05,7696
2299,30,3,2015-11-10,4847
3677,30,3,2015-09-01,9969
3947,57,2,2015-06-13,10989
2475,1,1,2015-07-23,5493
4677,39,2,2015-04-09,13761
1890,61,1,2015-05-27,3309
3645,7,1,2015-12-05,9846
4951,2,1,2015-11-24,14803
1718,9,1,2015-03-14,2617
1304,9,2,2015-08-17,1108
2018,115,3,2015-08-25,3794
3232,2,3,2015-06-10,8318
4905,26,3,2015-11-25,14637
1238,9,3,2015-03-01,868
4892,7,3,2015-04-13,14600
4152,38,3,2015-06-18,11730
1790,23,2,2015-02-05,2915
1874,9,1,2015-02-10,3238
4708,29,3,2015-06-06,13900
3852,7,2,2015-04-01,10641
4688,10,3,2015-05-08,13814
1042,2,3,2015-10-16,155
4908,1,1,2015-05-20,14646
1780,45,1,2015-07-12,2868
1438,19,1,2015-05-11,1594
1265,21,3,2015-01-19,957
3669,7,3,2015-02-10,9940
2412,19,3,2015-03-13,5258
1818,32,1,2015-09-10,3026
2601,4,2,2015-06-27,5972
1905,29,3,2015-07-31,3370
1407,8,3,2015-06-26,1474
3754,3,3,2015-01-02,10256
2743,8,2,2015-05-05,6495
2211,2,3,2015-09-22,4510
4138,23,2,2015-06-12,11683
4141,9,3,2015-11-12,11691
4826,32,2,2015-06-15,14355
2685,17,3,2015-10-07,6273
3793,29,1,2015-07-02,10422
4687,38,1,2015-09-23,13812
2277,38,1,2015-01-18,4767
4518,18,1,2015-07-20,13153
1997,55,3,2015-12-28,3709
4114,9,1,2015-08-07,11579
1097,9,2,2015-09-25,345
2568,3,1,2015-09-22,5841
1997,29,1,2015-08-20,3707
4987,54,1,2015-01-07,14919
2404,38,3,2015-06-02,5232
1619,8,1,2015-03-04,2271
3640,5,2,2015-03-13,9828
4537,23,1,2015-10-27,13231
3519,19,1,2015-07-30,9365
3587,19,1,2015-06-08,9634
1232,11,2,2015-07-01,840
2597,26,1,2015-08-15,5955
1878,19,2,2015-01-10,3254
2860,19,2,2015-03-01,6944
4006,19,1,2015-06-14,11188
4536,21,2,2015-09-13,13226
4180,4,3,2015-06-04,11839
1384,38,1,2015-03-23,1400
3322,19,1,2015-10-11,8649
2543,5,2,2015-08-13,5740
3763,8,2,2015-06-27,10305
4459,19,1,2015-02-08,12934
2736,23,3,2015-05-25,6468
1549,5,2,2015-03-18,2004
2047,3,2,2015-12-20,3908
3754,2,3,2015-01-22,10257
2667,9,3,2015-06-16,6212
1829,23,1,2015-06-19,3071
1376,19,3,2015-06-30,1363
2953,13,1,2015-01-04,7276
3465,27,3,2015-06-14,9137
3120,4,2,2015-12-23,7912
1301,19,1,2015-01-07,1095
1865,29,1,2015-10-18,3203
2772,17,1,2015-12-04,6618
1875,17,3,2015-05-22,3242
3358,29,2,2015-03-29,8775
3255,1,1,2015-11-05,8405
3877,1,1,2015-05-27,10728
1480,26,1,2015-08-24,1754
2850,2,1,2015-03-27,6904
1699,99,2,2015-07-07,2559
3258,4,3,2015-05-20,8417
4717,3,2,2015-05-03,13932
3307,4,1,2015-06-28,8588
2332,1,2,2015-12-15,4960
2431,5,1,2015-10-27,5320
2312,9,3,2015-03-26,4891
2232,22,3,2015-01-15,4586
3998,10,3,2015-12-14,11165
3054,57,1,2015-06-28,7660
4550,25,2,2015-03-26,13277
1075,9,3,2015-07-20,270
3898,29,1,2015-04-11,10800
3374,10,1,2015-08-27,8827
4262,2,2,2015-04-25,12169
1151,26,3,2015-09-17,557
3669,23,1,2015-01-17,9939
4222,104,2,2015-12-27,12015
1914,4,3,2015-06-04,3403
1306,2,2,2015-11-20,1114
4229,136,2,2015-08-20,12045
2145,2,1,2015-12-12,4268
1977,2,1,2015-01-12,3636
4552,23,1,2015-06-19,13281
4013,19,2,2015-03-18,11212
4566,74,1,2015-08-30,13335
3111,23,2,2015-12-23,7868
3699,14,2,2015-12-12,10061
2895,119,1,2015-08-14,7063
3868,8,3,2015-08-19,10701
3215,9,3,2015-04-24,8255
2461,1,3,2015-10-04,5447
1452,1,2,2015-11-25,1646
4618,9,2,2015-12-16,13526
4721,19,2,2015-05-23,13955
2712,22,1,2015-06-21,6382
1458,23,2,2015-08-24,1668
3746,10,1,2015-11-09,10231
3596,4,1,2015-04-20,9683
4120,2,3,2015-12-11,11602
3215,74,3,2015-07-21,8256
1674,108,3,2015-04-02,2472
3310,23,1,2015-05-14,8609
4783,5,1,2015-06-01,14185
3741,22,1,2015-06-14,10207
2466,7,2,2015-10-10,5462
1653,3,1,2015-12-07,2401
2070,19,3,2015-06-28,4005
1749,9,3,2015-01-04,2743
2625,10,1,2015-02-18,6058
3002,19,1,2015-01-21,7453
1064,119,3,2015-07-25,235
2127,7,1,2015-11-19,4197
4392,4,3,2015-08-16,12695
1649,3,2,2015-05-26,2378
4375,1,3,2015-04-29,12629
1699,66,2,2015-09-25,2560
2682,22,1,2015-12-01,6264
2022,5,1,2015-06-03,3810
2669,9,2,2015-03-29,6216
3025,30,1,2015-10-19,7537
3019,16,2,2015-12-19,7517
4801,2,1,2015-08-04,14257
3679,66,3,2015-09-25,9977
3380,37,1,2015-02-16,8841
3354,26,3,2015-11-29,8759
1756,58,3,2015-09-23,2775
3172,74,2,2015-03-01,8092
3341,10,1,2015-12-15,8708
1113,50,2,2015-08-05,409
3339,114,1,2015-12-08,8706
3015,19,3,2015-10-10,7506
3144,1,3,2015-04-27,7999
4106,40,1,2015-03-06,11542
1798,8,1,2015-01-01,2955
1493,74,2,2015-05-22,1810
4454,73,1,2015-12-23,12914
2935,4,1,2015-01-09,7206
3328,58,1,2015-09-12,8674
3915,9,2,2015-09-30,10875
1968,59,1,2015-08-21,3615
4355,25,3,2015-03-13,12555
1580,4,2,2015-08-07,2114
3703,2,2,2015-01-24,10068
1497,19,3,2015-04-18,1823
1340,22,3,2015-03-13,1237
1102,4,3,2015-06-27,366
4223,76,1,2015-10-07,12022
4190,2,3,2015-12-27,11880
4695,18,1,2015-07-22,13852
1421,9,2,2015-02-23,1529
3293,19,2,2015-05-09,8534
3543,7,3,2015-02-25,9453
1153,9,1,2015-10-26,566
4097,17,3,2015-11-14,11503
1073,48,3,2015-12-03,262
3390,144,1,2015-02-21,8876
1768,51,3,2015-05-19,2821
1186,4,2,2015-04-26,684
4138,45,3,2015-09-04,11684
2816,50,1,2015-10-11,6801
2568,74,1,2015-05-19,5838
4512,9,2,2015-03-07,13136
1628,38,1,2015-11-19,2311
3911,79,1,2015-03-05,10853
3736,4,2,2015-03-31,10185
4644,28,3,2015-07-02,13617
1583,17,2,2015-05-31,2125
3338,38,3,2015-08-17,8703
2427,4,2,2015-01-08,5304
1302,7,3,2015-08-26,1099
4499,22,2,2015-10-29,13079
1785,30,3,2015-02-03,2892
3961,18,2,2015-12-24,11045
2326,7,3,2015-07-16,4936
1319,3,2,2015-08-18,1155
2370,45,1,2015-05-06,5106
3118,107,3,2015-03-27,7895
1067,2,2,2015-03-05,245
2870,8,3,2015-10-25,6986
3843,58,3,2015-10-17,10602
1978,8,2,2015-03-06,3639
1849,23,3,2015-06-25,3145
4077,3,2,2015-08-04,11427
2494,10,1,2015-09-03,5555
1442,10,3,2015-08-31,1609
3840,143,1,2015-07-28,10588
4288,26,3,2015-05-26,12269
4877,19,3,2015-06-14,14554
3215,19,3,2015-01-31,8254
2425,4,2,2015-02-20,5295
2345,50,1,2015-12-17,5009
1967,19,3,2015-10-27,3612
2231,17,2,2015-12-03,4582
3946,44,3,2015-02-13,10982
3062,38,2,2015-08-01,7683
2389,13,3,2015-11-13,5169
3599,51,1,2015-11-21,9693
1737,21,1,2015-09-05,2695
3612,83,3,2015-06-24,9736
4070,19,2,2015-07-27,11398
3206,71,3,2015-06-29,8222
4065,71,2,2015-05-05,11379
3804,8,3,2015-06-21,10460
3308,7,2,2015-10-23,8598
2594,7,1,2015-05-21,5943
4521,33,3,2015-09-15,13159
2226,45,1,2015-02-20,4559
3620,9,1,2015-05-16,9768
1277,74,3,2015-10-23,1000
3704,2,3,2015-09-28,10075
3815,24,2,2015-06-27,10501
1724,2,2,2015-07-23,2639
1619,2,1,2015-10-29,2272
2193,7,2,2015-09-30,4450
4319,2,2,2015-10-26,12413
1836,73,3,2015-09-08,3096
1593,57,2,2015-01-31,2158
4082,53,1,2015-01-18,11447
2934,50,2,2015-09-13,7202
2577,58,1,2015-01-26,5870
4944,4,3,2015-10-03,14780
3439,8,1,2015-08-25,9047
2475,99,2,2015-05-07,5492
2492,8,3,2015-05-11,5546
2337,7,2,2015-05-10,4973
4779,19,3,2015-11-09,14165
2661,17,3,2015-05-01,6186
1136,1,2,2015-11-03,499
4286,4,2,2015-09-12,12264
2810,22,3,2015-01-29,6766
3294,51,3,2015-04-10,8539
1567,100,2,2015-04-01,2067
4381,66,1,2015-08-19,12652
2340,3,2,2015-10-10,4987
2570,38,3,2015-08-24,5850
4922,13,2,2015-12-17,14686
1339,1,1,2015-05-23,1231
2245,25,2,2015-04-03,4644
3583,19,3,2015-09-23,9617
3469,38,2,2015-05-20,9156
4092,2,3,2015-03-29,11483
1629,91,3,2015-06-08,2314
4763,7,2,2015-10-28,14113
4202,27,3,2015-12-02,11934
2314,73,3,2015-11-02,4898
2903,1,1,2015-08-02,7086
4320,38,1,2015-12-11,12419
4810,10,1,2015-08-15,14290
1700,4,1,2015-10-30,2562
3272,51,3,2015-06-21,8464
3762,19,2,2015-08-20,10300
1125,54,3,2015-05-12,454
3500,20,3,2015-01-31,9289
1174,3,3,2015-01-26,641
4875,17,2,2015-10-26,14547
4871,71,1,2015-09-19,14529
3009,19,3,2015-08-14,7479
3593,2,3,2015-09-20,9668
4954,38,1,2015-09-24,14818
4864,2,3,2015-11-05,14503
4464,24,2,2015-03-04,12958
3089,7,3,2015-10-17,7783
3764,58,3,2015-11-10,10311
1804,2,1,2015-01-26,2973
4804,2,3,2015-07-14,14265
3545,9,3,2015-11-30,9466
3904,7,2,2015-01-30,10824
1893,18,1,2015-01-11,3319
3418,18,1,2015-03-13,8975
3694,5,2,2015-02-10,10040
2613,38,3,2015-02-03,6014
3141,66,1,2015-11-16,7990
4501,16,1,2015-03-26,13086
3424,9,3,2015-05-01,8992
2564,91,3,2015-05-12,5828
2575,7,1,2015-02-22,5864
4507,1,3,2015-08-15,13110
1492,59,1,2015-01-29,1805
1514,74,3,2015-04-08,1893
1732,23,3,2015-05-29,2672
3161,66,2,2015-06-12,8054
3094,1,3,2015-10-06,7804
1585,4,2,2015-01-07,2136
1707,19,3,2015-06-09,2581
2467,14,1,2015-06-09,5466
2143,38,1,2015-02-12,4260
2088,18,3,2015-02-09,4074
2814,3,3,2015-01-08,6785
3940,17,1,2015-03-09,10965
4177,50,3,2015-06-15,11825
4260,75,2,2015-10-19,12158
2169,39,2,2015-11-01,4362
1612,17,2,2015-11-06,2238
1464,4,2,2015-06-03,1682
3870,18,2,2015-02-21,10705
3253,121,3,2015-06-20,8395
2784,1,3,2015-11-13,6659
2548,2,2,2015-11-11,5759
4064,7,3,2015-02-10,11373
2309,7,3,2015-03-23,4877
3104,7,2,2015-05-13,7842
2849,23,3,2015-11-24,6900
3461,18,3,2015-06-26,9115
1601,8,3,2015-12-02,2187
3701,71,2,2015-04-15,10065
3955,74,3,2015-11-23,11012
4719,4,1,2015-12-28,13943
1690,35,1,2015-08-21,2528
1315,13,2,2015-08-26,1143
3772,1,1,2015-02-18,10336
3797,2,2,2015-09-16,10437
3515,25,1,2015-07-03,9346
4163,1,1,2015-03-13,11774
1374,100,1,2015-08-05,1359
2775,1,2,2015-01-07,6624
3937,56,2,2015-04-25,10952
3166,2,3,2015-03-14,8074
1805,25,2,2015-06-09,2978
2624,1,1,2015-05-21,6052
4072,10,1,2015-08-14,11403
1794,121,2,2015-09-17,2934
3673,13,2,2015-08-27,9954
2696,4,2,2015-09-02,6321
1991,7,3,2015-12-09,3685
2321,74,1,2015-01-26,4920
2636,21,3,2015-05-19,6099
4721,17,3,2015-07-06,13957
3051,36,1,2015-02-09,7647
1705,83,1,2015-07-20,2573
4714,24,2,2015-08-30,13921
1327,50,2,2015-06-08,1185
4719,1,3,2015-09-26,13941
3185,19,2,2015-03-02,8150
3621,38,2,2015-03-05,9773
3308,5,1,2015-07-17,8596
1915,64,1,2015-08-07,3405
2753,93,2,2015-09-08,6535
2792,25,1,2015-10-24,6693
1723,1,2,2015-12-08,2636
4398,73,1,2015-11-08,12715
4667,5,1,2015-08-25,13724
2691,7,1,2015-02-05,6296
1636,26,1,2015-12-05,2341
2681,8,2,2015-05-02,6259
3854,7,3,2015-03-19,10645
2571,9,1,2015-07-17,5853
3789,2,2,2015-10-12,10406
4119,8,2,2015-04-15,11596
3099,3,1,2015-07-18,7821
1213,69,3,2015-02-07,773
2294,22,1,2015-08-31,4829
2149,152,2,2015-05-23,4284
4019,2,3,2015-08-28,11244
4167,9,2,2015-09-06,11795
2885,10,1,2015-11-19,7042
4706,19,3,2015-11-23,13894
3786,45,2,2015-05-11,10398
2019,9,2,2015-02-18,3797
4675,3,2,2015-10-31,13756
4042,18,1,2015-04-30,11317
2102,5,3,2015-02-14,4121
2240,10,1,2015-12-01,4623
2151,8,1,2015-07-16,4287
3878,7,1,2015-07-24,10733
4235,8,3,2015-09-25,12071
4817,5,1,2015-12-20,14313
1992,24,1,2015-08-28,3688
3407,25,1,2015-03-25,8937
3668,2,1,2015-10-22,9935
3500,3,2,2015-07-21,9291
1874,7,1,2015-06-15,3240
1343,4,2,2015-11-01,1251
3234,7,1,2015-08-16,8321
1430,8,3,2015-10-27,1568
3772,57,2,2015-09-27,10338
2981,64,2,2015-03-10,7381
1287,9,2,2015-01-28,1048
1500,19,2,2015-03-08,1839
2193,50,3,2015-04-14,4448
1997,38,1,2015-07-21,3706
4546,1,2,2015-09-03,13263
4736,4,3,2015-07-21,14006
1959,21,2,2015-03-30,3579
1974,42,1,2015-05-03,3632
2421,9,2,2015-09-02,5283
1513,18,3,2015-08-03,1888
1905,1,1,2015-07-07,3369
2810,57,3,2015-09-08,6767
2867,17,1,2015-11-12,6968
3962,21,1,2015-09-18,11049
1088,57,1,2015-11-30,318
4976,9,2,2015-07-17,14892
4056,10,3,2015-06-12,11355
3611,10,3,2015-02-13,9731
1420,80,3,2015-01-14,1524
4286,2,1,2015-03-08,12262
4918,5,2,2015-01-27,14677
4783,8,1,2015-10-22,14187
3709,7,3,2015-10-26,10090
4289,10,2,2015-10-08,12274
1559,7,2,2015-10-03,2032
2900,17,2,2015-04-11,7077
1905,19,3,2015-02-21,3367
3527,3,2,2015-09-29,9398
1495,9,2,2015-01-09,1820
3558,29,1,2015-04-03,9516
3128,11,1,2015-04-20,7934
1863,23,2,2015-08-04,3194
3841,23,2,2015-07-19,10594
3903,7,1,2015-10-06,10822
2658,25,1,2015-10-16,6175
4272,26,1,2015-06-06,12213
1120,54,3,2015-09-26,441
2676,10,3,2015-08-15,6242
1697,5,1,2015-05-21,2551
2507,23,2,2015-08-25,5594
4620,2,1,2015-03-11,13531
3365,22,3,2015-02-01,8804
2978,10,2,2015-06-05,7370
2910,22,3,2015-07-28,7117
1061,1,2,2015-09-05,225
3276,22,3,2015-04-03,8473
1326,100,2,2015-06-19,1178
3023,22,2,2015-07-28,7531
2185,10,2,2015-10-11,4418
3552,25,2,2015-06-16,9497
1967,2,3,2015-01-20,3609
4708,7,3,2015-03-20,13898
2874,50,2,2015-02-15,7002
4177,2,2,2015-04-13,11824
1663,66,3,2015-02-07,2446
2632,19,2,2015-03-02,6085
1377,4,2,2015-03-14,1366
4162,50,2,2015-12-22,11770
2270,2,1,2015-07-01,4728
4829,18,2,2015-11-03,14367
3811,19,1,2015-04-14,10483
4766,53,2,2015-09-29,14123
2436,108,3,2015-04-12,5345
3860,75,1,2015-05-05,10669
4875,9,1,2015-05-12,14542
1587,2,2,2015-07-01,2143
4038,9,2,2015-07-08,11301
4750,23,1,2015-09-21,14068
1199,99,3,2015-12-10,728
1603,10,3,2015-09-30,2200
3111,3,2,2015-01-31,7866
3894,19,3,2015-12-13,10785
1456,2,3,2015-09-18,1658
2022,23,2,2015-03-04,3809
2505,10,3,2015-11-30,5587
4851,27,2,2015-12-20,14448
4293,19,1,2015-08-04,12295
2775,19,2,2015-11-06,6626
3693,50,1,2015-02-18,10037
1202,31,1,2015-07-22,737
3699,9,3,2015-08-23,10060
4152,19,3,2015-04-15,11728
4155,38,3,2015-01-26,11746
4010,5,2,2015-12-29,11204
4389,1,3,2015-10-20,12682
3746,11,1,2015-08-17,10230
2560,9,3,2015-05-17,5810
1503,48,3,2015-07-25,1848
2555,107,2,2015-12-23,5796
3645,9,2,2015-12-12,9847
3886,16,1,2015-09-11,10759
2932,2,2,2015-03-20,7196
1711,2,3,2015-06-18,2597
4291,22,2,2015-12-08,12282
1143,2,1,2015-04-25,523
4564,19,3,2015-07-08,13327
3337,115,1,2015-05-14,8698
4931,7,2,2015-05-04,14715
2623,2,2,2015-10-10,6051
4581,23,1,2015-04-03,13391
2635,26,3,2015-06-11,6097
1095,17,2,2015-10-30,339
2990,14,2,2015-05-23,7413
2426,12,3,2015-06-05,5300
4555,2,2,2015-11-07,13294
3635,118,1,2015-09-04,9813
3058,10,2,2015-05-18,7667
4391,96,2,2015-03-26,12691
1306,23,3,2015-06-23,1113
1024,22,1,2015-08-10,94
1295,10,3,2015-07-23,1076
1661,22,2,2015-06-01,2441
4591,3,2,2015-05-15,13424
3169,3,3,2015-06-14,8084
3915,50,3,2015-05-21,10873
1127,5,3,2015-01-14,462
4828,2,1,2015-08-08,14365
3683,65,2,2015-06-10,9996
1971,45,3,2015-09-18,3628
3014,19,2,2015-11-11,7502
3779,9,1,2015-09-15,10366
2489,37,1,2015-05-04,5538
3564,40,1,2015-06-27,9545
4092,19,1,2015-09-30,11485
3221,50,2,2015-01-13,8278
1279,18,1,2015-09-06,1010
2581,25,1,2015-08-22,5890
2295,93,3,2015-02-25,4832
4760,40,1,2015-02-22,14099
3649,40,3,2015-01-16,9860
1075,7,1,2015-11-19,271
3987,2,1,2015-08-19,11142
4106,5,3,2015-08-25,11543
4338,5,1,2015-06-24,12497
4166,25,2,2015-11-06,11792
1211,11,2,2015-03-10,766
3954,8,1,2015-01-21,11009
3928,38,2,2015-07-18,10925
3827,19,3,2015-09-30,10538
4699,19,1,2015-02-08,13870
4747,60,1,2015-06-08,14054
3028,119,3,2015-06-09,7552
2851,4,3,2015-03-16,6912
4417,25,3,2015-02-25,12783
3822,17,1,2015-03-07,10527
2288,19,3,2015-05-31,4796
2184,23,3,2015-06-30,4412
1345,40,2,2015-07-21,1256
4441,50,2,2015-11-09,12871
2540,125,1,2015-02-16,5729
1997,26,2,2015-06-06,3705
2294,7,2,2015-07-26,4828
1523,8,3,2015-03-28,1925
3165,18,3,2015-08-18,8068
4831,36,2,2015-04-12,14377
4073,1,2,2015-11-02,11408
3661,7,2,2015-07-25,9903
2019,80,1,2015-10-09,3800
1092,38,1,2015-05-16,324
4078,8,1,2015-11-14,11433
4753,7,2,2015-06-21,14079
1279,19,2,2015-09-10,1011
1012,22,1,2015-11-19,49
2362,9,1,2015-11-23,5080
2789,45,2,2015-02-06,6684
3229,45,3,2015-08-07,8309
1715,2,1,2015-05-03,2606
4351,2,2,2015-01-16,12538
4397,66,2,2015-06-27,12711
3653,2,3,2015-10-21,9874
2730,22,2,2015-11-10,6452
4321,3,2,2015-10-27,12425
1086,8,1,2015-11-17,305
1708,7,1,2015-12-28,2585
4293,19,3,2015-08-24,12296
4524,58,3,2015-04-22,13170
3783,58,2,2015-03-08,10384
1460,1,1,2015-06-24,1672
2960,1,3,2015-12-19,7311
3442,43,3,2015-10-12,9054
4059,19,3,2015-05-07,11363
1822,1,2,2015-03-03,3043
1584,119,1,2015-07-10,2132
1624,2,3,2015-02-04,2293
4877,29,1,2015-11-06,14556
1567,9,3,2015-04-11,2068
2018,5,3,2015-01-04,3792
1182,21,1,2015-09-01,670
3401,54,1,2015-08-02,8911
4547,2,1,2015-01-18,13265
3547,50,2,2015-10-21,9471
4831,19,3,2015-04-06,14376
2851,83,2,2015-01-01,6910
3072,4,1,2015-02-28,7717
1398,19,3,2015-04-15,1448
1779,8,2,2015-10-28,2866
1823,26,3,2015-11-27,3046
3360,8,2,2015-11-14,8780
1565,2,1,2015-10-15,2052
4321,9,2,2015-05-08,12423
1293,1,3,2015-03-05,1067
3331,2,3,2015-07-25,8684
2408,7,3,2015-05-19,5248
2742,51,3,2015-10-10,6490
3934,2,1,2015-05-01,10944
4742,24,2,2015-06-22,14026
4405,31,1,2015-07-22,12735
3229,4,1,2015-03-25,8308
2817,137,1,2015-12-22,6804
2741,4,3,2015-02-17,6485
3562,48,3,2015-12-30,9539
4442,4,3,2015-06-10,12875
2022,12,2,2015-02-05,3808
4380,26,3,2015-11-03,12650
3687,4,2,2015-12-22,10016
2077,131,3,2015-05-07,4035
3273,19,3,2015-03-15,8466
3736,8,1,2015-11-27,10186
3190,1,1,2015-03-28,8168
3295,19,1,2015-07-28,8543
3276,53,2,2015-06-30,8474
4405,17,2,2015-01-06,12734
4266,19,3,2015-07-31,12185
1372,2,2,2015-06-25,1352
1242,49,3,2015-12-13,887
4820,24,2,2015-05-01,14326
4702,40,2,2015-11-08,13881
3687,7,2,2015-07-16,10015
4115,7,1,2015-03-20,11582
2236,57,2,2015-02-03,4607
1026,80,1,2015-03-15,101
2678,48,1,2015-03-20,6246
1934,50,2,2015-08-04,3489
3525,7,3,2015-02-14,9390
1354,58,3,2015-11-29,1284
2782,1,3,2015-04-09,6652
4456,70,2,2015-05-16,12926
