member_number,orderId,order_date,total,productName,items,Days
3899,10805,2015-04-22,2.4,rolls/buns,2,0.0
4662,13698,2015-08-25,1.2,rolls/buns,1,55.0
1517,1906,2015-08-01,1.2,rolls/buns,1,151.0
2159,4317,2015-04-30,1.2,rolls/buns,1,78.0
4848,14438,2015-10-14,1.2,rolls/buns,1,77.0
4314,12393,2015-05-02,2.4,rolls/buns,2,242.0
1355,1289,2015-03-28,3.5999999999999996,rolls/buns,3,175.0
2271,4737,2015-01-02,3.5999999999999996,rolls/buns,3,0.0
3451,9083,2015-08-31,2.4,rolls/buns,2,121.0
2151,4288,2015-08-03,1.2,rolls/buns,1,57.0
2584,5902,2015-03-31,1.2,rolls/buns,1,0.0
4889,14587,2015-02-03,2.4,rolls/buns,2,330.0
2448,5404,2015-12-29,1.2,rolls/buns,1,1.0
1380,1381,2015-04-09,1.2,rolls/buns,1,11.0
4782,14180,2015-08-16,2.4,rolls/buns,2,136.0
2315,4904,2015-09-15,1.2,rolls/buns,1,93.0
1021,84,2015-11-07,1.2,rolls/buns,1,53.0
3858,10665,2015-03-27,2.4,rolls/buns,2,278.0
4294,12302,2015-03-02,1.2,rolls/buns,1,276.0
2747,6519,2015-08-30,3.5999999999999996,rolls/buns,3,122.0
2524,5678,2015-12-05,1.2,rolls/buns,1,25.0
4503,13094,2015-03-22,3.5999999999999996,rolls/buns,3,0.0
1048,170,2015-10-18,1.2,rolls/buns,1,0.0
3038,7590,2015-01-11,3.5999999999999996,rolls/buns,3,353.0
1430,1569,2015-11-12,3.5999999999999996,rolls/buns,3,35.0
4725,13970,2015-09-01,1.2,rolls/buns,1,92.0
3571,9565,2015-06-17,3.5999999999999996,rolls/buns,3,20.0
4073,11408,2015-11-02,1.2,rolls/buns,1,0.0
1624,2293,2015-02-04,3.5999999999999996,rolls/buns,3,0.0
4345,12525,2015-01-28,2.4,rolls/buns,2,0.0
4826,14352,2015-01-17,3.5999999999999996,rolls/buns,3,0.0
3204,8213,2015-05-08,3.5999999999999996,rolls/buns,3,236.0
2646,6135,2015-11-11,3.5999999999999996,rolls/buns,3,49.0
1769,2825,2015-12-30,1.2,rolls/buns,1,0.0
2164,4336,2015-03-19,3.5999999999999996,rolls/buns,3,0.0
1304,1107,2015-04-30,3.5999999999999996,rolls/buns,3,109.0
3735,10180,2015-04-20,2.4,rolls/buns,2,7.0
4890,14590,2015-04-22,3.5999999999999996,rolls/buns,3,0.0
1079,285,2015-09-09,1.2,rolls/buns,1,112.0
3993,11150,2015-02-18,3.5999999999999996,rolls/buns,3,315.0
4281,12246,2015-04-03,1.2,rolls/buns,1,0.0
3104,7844,2015-06-04,1.2,rolls/buns,1,0.0
2816,6800,2015-10-01,1.2,rolls/buns,1,0.0
3208,8233,2015-11-20,1.2,rolls/buns,1,40.0
4268,12196,2015-04-25,1.2,rolls/buns,1,249.0
1048,169,2015-10-06,3.5999999999999996,rolls/buns,3,0.0
4831,14374,2015-02-19,2.4,rolls/buns,2,0.0
4998,14953,2015-10-14,3.5999999999999996,rolls/buns,3,77.0
2188,4431,2015-11-28,2.4,rolls/buns,2,32.0
3255,8404,2015-05-24,1.2,rolls/buns,1,165.0
3891,10773,2015-07-03,1.2,rolls/buns,1,142.0
1067,247,2015-07-20,3.5999999999999996,rolls/buns,3,0.0
1992,3687,2015-08-02,1.2,rolls/buns,1,0.0
1261,944,2015-05-21,3.5999999999999996,rolls/buns,3,223.0
1736,2689,2015-08-29,1.2,rolls/buns,1,0.0
4950,14797,2015-04-22,1.2,rolls/buns,1,252.0
2481,5516,2015-11-24,1.2,rolls/buns,1,36.0
1211,768,2015-05-24,2.4,rolls/buns,2,0.0
4664,13706,2015-05-26,2.4,rolls/buns,2,218.0
4054,11350,2015-05-06,1.2,rolls/buns,1,0.0
4069,11395,2015-05-03,1.2,rolls/buns,1,0.0
4175,11819,2015-01-29,2.4,rolls/buns,2,0.0
2158,4315,2015-08-01,1.2,rolls/buns,1,0.0
3633,9804,2015-07-14,1.2,rolls/buns,1,168.0
1220,799,2015-02-09,3.5999999999999996,rolls/buns,3,211.0
1999,3722,2015-08-24,3.5999999999999996,rolls/buns,3,0.0
4828,14366,2015-10-11,1.2,rolls/buns,1,0.0
2977,7365,2015-01-03,1.2,rolls/buns,1,101.0
3741,10209,2015-11-21,1.2,rolls/buns,1,0.0
3154,8029,2015-01-05,3.5999999999999996,rolls/buns,3,95.0
4873,14536,2015-04-27,2.4,rolls/buns,2,129.0
4420,12793,2015-02-25,2.4,rolls/buns,2,308.0
2171,4366,2015-03-31,1.2,rolls/buns,1,0.0
3329,8680,2015-02-21,1.2,rolls/buns,1,312.0
1609,2227,2015-12-17,1.2,rolls/buns,1,13.0
2102,4122,2015-05-10,3.5999999999999996,rolls/buns,3,0.0
4189,11870,2015-04-07,3.5999999999999996,rolls/buns,3,157.0
1761,2794,2015-08-09,2.4,rolls/buns,2,54.0
3861,10672,2015-07-07,1.2,rolls/buns,1,176.0
2294,4826,2015-05-10,3.5999999999999996,rolls/buns,3,0.0
1177,654,2015-10-14,3.5999999999999996,rolls/buns,3,77.0
1500,1838,2015-01-06,3.5999999999999996,rolls/buns,3,61.0
1199,727,2015-11-21,3.5999999999999996,rolls/buns,3,0.0
4130,11646,2015-11-06,2.4,rolls/buns,2,0.0
2242,4631,2015-06-05,1.2,rolls/buns,1,0.0
1427,1557,2015-11-26,1.2,rolls/buns,1,0.0
2471,5481,2015-08-13,2.4,rolls/buns,2,139.0
2563,5823,2015-06-03,1.2,rolls/buns,1,0.0
1489,1793,2015-06-23,1.2,rolls/buns,1,0.0
2683,6267,2015-08-11,1.2,rolls/buns,1,141.0
3152,8021,2015-11-24,3.5999999999999996,rolls/buns,3,0.0
4187,11868,2015-10-28,3.5999999999999996,rolls/buns,3,0.0
1584,2129,2015-01-26,3.5999999999999996,rolls/buns,3,5.0
1063,232,2015-01-23,1.2,rolls/buns,1,341.0
4798,14242,2015-08-24,2.4,rolls/buns,2,89.0
3910,10849,2015-12-18,2.4,rolls/buns,2,0.0
3262,8428,2015-12-08,1.2,rolls/buns,1,0.0
4731,13989,2015-04-04,1.2,rolls/buns,1,270.0
3812,10493,2015-11-13,2.4,rolls/buns,2,0.0
2306,4868,2015-10-09,1.2,rolls/buns,1,82.0
2073,4019,2015-04-30,2.4,rolls/buns,2,14.0
2924,7166,2015-11-19,3.5999999999999996,rolls/buns,3,41.0
1803,2972,2015-05-12,1.2,rolls/buns,1,232.0
1098,349,2015-01-19,2.4,rolls/buns,2,0.0
1634,2331,2015-05-28,2.4,rolls/buns,2,0.0
3980,11115,2015-09-16,2.4,rolls/buns,2,105.0
2164,4338,2015-11-24,1.2,rolls/buns,1,0.0
4041,11312,2015-09-07,3.5999999999999996,rolls/buns,3,0.0
4996,14950,2015-11-24,1.2,rolls/buns,1,36.0
1837,3100,2015-07-09,1.2,rolls/buns,1,174.0
1016,67,2015-09-30,1.2,rolls/buns,1,0.0
1158,580,2015-10-17,1.2,rolls/buns,1,0.0
3651,9869,2015-10-16,2.4,rolls/buns,2,75.0
3496,9269,2015-09-22,3.5999999999999996,rolls/buns,3,99.0
3061,7676,2015-02-10,2.4,rolls/buns,2,188.0
4588,13415,2015-06-30,3.5999999999999996,rolls/buns,3,131.0
1428,1562,2015-01-18,1.2,rolls/buns,1,0.0
2627,6068,2015-10-31,3.5999999999999996,rolls/buns,3,0.0
3621,9776,2015-11-02,2.4,rolls/buns,2,58.0
2781,6648,2015-01-11,3.5999999999999996,rolls/buns,3,89.0
1499,1832,2015-03-06,2.4,rolls/buns,2,72.0
1027,105,2015-02-25,2.4,rolls/buns,2,81.0
3485,9223,2015-07-22,1.2,rolls/buns,1,0.0
4219,12002,2015-10-16,2.4,rolls/buns,2,75.0
2535,5711,2015-03-20,2.4,rolls/buns,2,211.0
1391,1424,2015-03-14,3.5999999999999996,rolls/buns,3,5.0
2837,6862,2015-09-19,3.5999999999999996,rolls/buns,3,102.0
1237,866,2015-03-08,1.2,rolls/buns,1,32.0
3703,10069,2015-03-24,3.5999999999999996,rolls/buns,3,84.0
2787,6672,2015-05-09,2.4,rolls/buns,2,46.0
3601,9703,2015-12-20,2.4,rolls/buns,2,0.0
4273,12214,2015-01-22,1.2,rolls/buns,1,58.0
2128,4199,2015-04-24,1.2,rolls/buns,1,57.0
1208,756,2015-08-21,1.2,rolls/buns,1,3.0
3220,8271,2015-11-07,1.2,rolls/buns,1,53.0
2038,3864,2015-05-17,3.5999999999999996,rolls/buns,3,0.0
4120,11600,2015-03-13,2.4,rolls/buns,2,263.0
4439,12859,2015-08-21,1.2,rolls/buns,1,131.0
4694,13844,2015-07-07,3.5999999999999996,rolls/buns,3,22.0
4447,12891,2015-05-01,3.5999999999999996,rolls/buns,3,243.0
3728,10154,2015-03-15,3.5999999999999996,rolls/buns,3,89.0
2248,4651,2015-03-17,1.2,rolls/buns,1,288.0
3640,9828,2015-03-13,2.4,rolls/buns,2,209.0
2543,5740,2015-08-13,2.4,rolls/buns,2,139.0
1549,2004,2015-03-18,2.4,rolls/buns,2,287.0
2431,5320,2015-10-27,1.2,rolls/buns,1,64.0
4783,14185,2015-06-01,1.2,rolls/buns,1,0.0
2022,3810,2015-06-03,1.2,rolls/buns,1,0.0
3694,10040,2015-02-10,2.4,rolls/buns,2,259.0
3308,8596,2015-07-17,1.2,rolls/buns,1,33.0
4667,13724,2015-08-25,1.2,rolls/buns,1,127.0
2102,4121,2015-02-14,3.5999999999999996,rolls/buns,3,85.0
4817,14313,2015-12-20,1.2,rolls/buns,1,10.0
4918,14677,2015-01-27,2.4,rolls/buns,2,337.0
1697,2551,2015-05-21,1.2,rolls/buns,1,8.0
4010,11204,2015-12-29,2.4,rolls/buns,2,1.0
1127,462,2015-01-14,3.5999999999999996,rolls/buns,3,274.0
4106,11543,2015-08-25,3.5999999999999996,rolls/buns,3,0.0
4338,12497,2015-06-24,1.2,rolls/buns,1,64.0
2018,3792,2015-01-04,3.5999999999999996,rolls/buns,3,106.0
3048,7633,2015-12-10,1.2,rolls/buns,1,0.0
3385,8860,2015-06-22,3.5999999999999996,rolls/buns,3,6.0
1303,1105,2015-09-08,3.5999999999999996,rolls/buns,3,113.0
2514,5628,2015-11-02,1.2,rolls/buns,1,0.0
1901,3352,2015-11-29,2.4,rolls/buns,2,0.0
4457,12929,2015-09-03,2.4,rolls/buns,2,0.0
2394,5194,2015-08-30,2.4,rolls/buns,2,0.0
1534,1961,2015-08-13,2.4,rolls/buns,2,0.0
4760,14100,2015-04-02,2.4,rolls/buns,2,0.0
3719,10127,2015-12-17,3.5999999999999996,rolls/buns,3,0.0
4903,14635,2015-12-08,1.2,rolls/buns,1,22.0
3948,10994,2015-06-15,1.2,rolls/buns,1,0.0
3915,10874,2015-09-11,2.4,rolls/buns,2,0.0
3398,8901,2015-01-18,3.5999999999999996,rolls/buns,3,52.0
3687,10013,2015-02-12,1.2,rolls/buns,1,0.0
2960,7310,2015-08-31,3.5999999999999996,rolls/buns,3,0.0
1768,2820,2015-04-21,2.4,rolls/buns,2,28.0
2002,3732,2015-10-20,3.5999999999999996,rolls/buns,3,71.0
2601,5969,2015-03-26,3.5999999999999996,rolls/buns,3,0.0
3247,8366,2015-01-13,2.4,rolls/buns,2,0.0
1884,3278,2015-12-11,3.5999999999999996,rolls/buns,3,0.0
1567,2066,2015-03-13,3.5999999999999996,rolls/buns,3,0.0
2271,4740,2015-08-04,3.5999999999999996,rolls/buns,3,0.0
2687,6278,2015-07-31,1.2,rolls/buns,1,45.0
3353,8753,2015-08-14,3.5999999999999996,rolls/buns,3,0.0
2166,4349,2015-03-12,1.2,rolls/buns,1,273.0
2513,5624,2015-11-06,2.4,rolls/buns,2,39.0
4988,14923,2015-10-29,1.2,rolls/buns,1,52.0
2918,7145,2015-10-11,2.4,rolls/buns,2,0.0
4606,13482,2015-03-13,2.4,rolls/buns,2,0.0
1443,1613,2015-10-09,3.5999999999999996,rolls/buns,3,82.0
3543,9456,2015-06-02,1.2,rolls/buns,1,131.0
4914,14659,2015-03-14,3.5999999999999996,rolls/buns,3,0.0
2225,4554,2015-04-28,2.4,rolls/buns,2,246.0
4550,13276,2015-03-02,2.4,rolls/buns,2,0.0
4444,12883,2015-07-22,3.5999999999999996,rolls/buns,3,76.0
1654,2408,2015-04-29,1.2,rolls/buns,1,0.0
4376,12638,2015-07-16,2.4,rolls/buns,2,0.0
1281,1018,2015-06-02,2.4,rolls/buns,2,211.0
4430,12821,2015-12-02,2.4,rolls/buns,2,0.0
1724,2640,2015-09-09,3.5999999999999996,rolls/buns,3,0.0
1233,844,2015-03-20,2.4,rolls/buns,2,0.0
1366,1334,2015-05-29,1.2,rolls/buns,1,0.0
1206,750,2015-05-15,3.5999999999999996,rolls/buns,3,0.0
2433,5329,2015-03-14,1.2,rolls/buns,1,0.0
2142,4258,2015-06-25,1.2,rolls/buns,1,0.0
1347,1263,2015-09-15,3.5999999999999996,rolls/buns,3,106.0
2064,3975,2015-08-21,1.2,rolls/buns,1,0.0
1527,1939,2015-04-20,3.5999999999999996,rolls/buns,3,24.0
1949,3551,2015-04-11,3.5999999999999996,rolls/buns,3,102.0
2408,5249,2015-06-21,1.2,rolls/buns,1,0.0
1668,2460,2015-05-05,1.2,rolls/buns,1,0.0
1664,2449,2014-10-01,2.4,rolls/buns,2,5.0
2495,5556,2014-01-31,2.4,rolls/buns,2,24.0
4821,14330,2014-09-02,1.2,rolls/buns,1,101.0
1336,1221,2014-01-23,2.4,rolls/buns,2,411.0
1877,3248,2014-09-30,3.5999999999999996,rolls/buns,3,0.0
1783,2883,2014-07-22,2.4,rolls/buns,2,167.0
1380,1380,2014-04-22,1.2,rolls/buns,1,352.0
1758,2780,2014-09-21,2.4,rolls/buns,2,94.0
4410,12753,2014-05-24,3.5999999999999996,rolls/buns,3,184.0
3660,9897,2014-05-19,2.4,rolls/buns,2,0.0
1126,457,2014-11-02,1.2,rolls/buns,1,178.0
2971,7344,2014-07-12,2.4,rolls/buns,2,199.0
3226,8300,2014-10-25,3.5999999999999996,rolls/buns,3,431.0
2878,7014,2014-06-13,2.4,rolls/buns,2,144.0
1604,2201,2014-02-03,1.2,rolls/buns,1,561.0
3246,8354,2014-05-21,1.2,rolls/buns,1,136.0
3739,10203,2014-10-20,2.4,rolls/buns,2,290.0
3636,9816,2014-11-19,3.5999999999999996,rolls/buns,3,176.0
3350,8742,2014-05-23,3.5999999999999996,rolls/buns,3,586.0
4974,14884,2014-07-18,2.4,rolls/buns,2,110.0
2746,6509,2014-04-20,3.5999999999999996,rolls/buns,3,30.0
1440,1601,2014-07-26,2.4,rolls/buns,2,407.0
4348,12530,2014-11-04,2.4,rolls/buns,2,114.0
1289,1052,2014-05-09,1.2,rolls/buns,1,92.0
2455,5431,2014-04-07,3.5999999999999996,rolls/buns,3,272.0
4414,12768,2014-02-17,3.5999999999999996,rolls/buns,3,240.0
4224,12023,2014-08-30,3.5999999999999996,rolls/buns,3,37.0
3586,9628,2014-10-27,3.5999999999999996,rolls/buns,3,187.0
3780,10369,2014-02-24,1.2,rolls/buns,1,674.0
1257,932,2014-09-16,2.4,rolls/buns,2,470.0
3832,10563,2014-06-26,1.2,rolls/buns,1,386.0
1575,2098,2014-02-14,1.2,rolls/buns,1,50.0
4586,13408,2014-05-17,3.5999999999999996,rolls/buns,3,91.0
1077,280,2014-12-30,3.5999999999999996,rolls/buns,3,256.0
3378,8835,2014-09-12,1.2,rolls/buns,1,123.0
4705,13889,2014-06-20,3.5999999999999996,rolls/buns,3,122.0
2331,4951,2014-12-28,1.2,rolls/buns,1,49.0
4165,11783,2014-05-30,3.5999999999999996,rolls/buns,3,0.0
4656,13666,2014-05-24,1.2,rolls/buns,1,26.0
2295,4831,2014-06-13,1.2,rolls/buns,1,257.0
3596,9680,2014-11-04,1.2,rolls/buns,1,42.0
3921,10901,2014-11-06,3.5999999999999996,rolls/buns,3,419.0
3903,10820,2014-04-23,1.2,rolls/buns,1,289.0
2362,5078,2014-10-27,1.2,rolls/buns,1,254.0
3163,8058,2014-12-29,1.2,rolls/buns,1,366.0
2058,3950,2014-04-02,1.2,rolls/buns,1,0.0
1299,1090,2014-02-23,3.5999999999999996,rolls/buns,3,270.0
1705,2572,2014-05-05,1.2,rolls/buns,1,441.0
3244,8346,2014-07-28,1.2,rolls/buns,1,0.0
1365,1327,2014-06-25,2.4,rolls/buns,2,0.0
3918,10886,2014-08-10,2.4,rolls/buns,2,118.0
1244,892,2014-11-25,2.4,rolls/buns,2,400.0
3801,10446,2014-08-25,2.4,rolls/buns,2,357.0
2447,5394,2014-07-26,3.5999999999999996,rolls/buns,3,0.0
2564,5826,2014-01-14,2.4,rolls/buns,2,340.0
4036,11292,2014-06-14,2.4,rolls/buns,2,6.0
1402,1456,2014-10-14,2.4,rolls/buns,2,442.0
4153,11733,2014-09-28,3.5999999999999996,rolls/buns,3,0.0
3033,7567,2014-02-28,1.2,rolls/buns,1,202.0
2365,5090,2014-08-14,1.2,rolls/buns,1,0.0
1810,2993,2014-10-13,3.5999999999999996,rolls/buns,3,443.0
3427,9003,2014-10-16,2.4,rolls/buns,2,194.0
1101,362,2014-12-28,1.2,rolls/buns,1,0.0
1141,513,2014-12-02,3.5999999999999996,rolls/buns,3,0.0
4578,13382,2014-09-08,3.5999999999999996,rolls/buns,3,478.0
4651,13649,2014-01-10,1.2,rolls/buns,1,260.0
1849,3143,2014-03-30,3.5999999999999996,rolls/buns,3,190.0
4430,12817,2014-02-17,3.5999999999999996,rolls/buns,3,0.0
4869,14522,2014-09-21,1.2,rolls/buns,1,138.0
2854,6917,2014-02-13,2.4,rolls/buns,2,126.0
1390,1419,2014-07-31,1.2,rolls/buns,1,35.0
3902,10815,2014-10-27,3.5999999999999996,rolls/buns,3,398.0
1782,2876,2014-08-30,2.4,rolls/buns,2,0.0
3312,8613,2014-05-27,1.2,rolls/buns,1,428.0
2687,6276,2014-08-09,1.2,rolls/buns,1,129.0
2403,5225,2014-04-14,1.2,rolls/buns,1,306.0
1325,1174,2014-03-29,2.4,rolls/buns,2,32.0
2797,6711,2014-08-08,1.2,rolls/buns,1,0.0
4235,12069,2014-10-18,2.4,rolls/buns,2,0.0
1627,2303,2014-08-11,1.2,rolls/buns,1,184.0
4220,12003,2014-05-05,1.2,rolls/buns,1,91.0
3758,10273,2014-01-02,3.5999999999999996,rolls/buns,3,163.0
3559,9519,2014-07-17,2.4,rolls/buns,2,0.0
3646,9848,2014-05-12,3.5999999999999996,rolls/buns,3,14.0
3053,7651,2014-12-13,2.4,rolls/buns,2,0.0
4379,12645,2014-08-26,2.4,rolls/buns,2,401.0
1400,1453,2014-10-11,3.5999999999999996,rolls/buns,3,445.0
3962,11046,2014-11-15,2.4,rolls/buns,2,28.0
3293,8533,2014-10-17,1.2,rolls/buns,1,204.0
3491,9247,2014-12-11,2.4,rolls/buns,2,0.0
2919,7148,2014-01-14,1.2,rolls/buns,1,532.0
3107,7849,2014-01-02,1.2,rolls/buns,1,0.0
4937,14740,2014-06-22,3.5999999999999996,rolls/buns,3,76.0
3222,8281,2014-01-16,2.4,rolls/buns,2,226.0
2009,3752,2014-12-11,2.4,rolls/buns,2,304.0
1353,1276,2014-09-12,1.2,rolls/buns,1,0.0
2390,5173,2014-11-28,1.2,rolls/buns,1,0.0
3649,9858,2014-09-23,1.2,rolls/buns,1,0.0
4654,13658,2014-05-06,3.5999999999999996,rolls/buns,3,89.0
4822,14334,2014-07-02,1.2,rolls/buns,1,50.0
2174,4378,2014-09-18,3.5999999999999996,rolls/buns,3,468.0
1878,3251,2014-06-09,2.4,rolls/buns,2,0.0
4367,12598,2014-08-22,2.4,rolls/buns,2,37.0
3038,7589,2014-12-30,2.4,rolls/buns,2,12.0
4500,13082,2014-11-15,3.5999999999999996,rolls/buns,3,205.0
3485,9222,2014-11-10,1.2,rolls/buns,1,254.0
4508,13113,2014-11-22,3.5999999999999996,rolls/buns,3,0.0
2946,7247,2014-09-20,2.4,rolls/buns,2,9.0
3834,10566,2014-05-18,1.2,rolls/buns,1,591.0
4860,14483,2014-02-22,2.4,rolls/buns,2,97.0
4796,14232,2014-03-02,2.4,rolls/buns,2,465.0
1987,3668,2014-10-29,3.5999999999999996,rolls/buns,3,58.0
4245,12105,2014-09-13,2.4,rolls/buns,2,0.0
2122,4187,2014-09-16,1.2,rolls/buns,1,203.0
4541,13247,2014-10-07,3.5999999999999996,rolls/buns,3,193.0
4335,12476,2014-07-17,3.5999999999999996,rolls/buns,3,172.0
4248,12112,2014-10-09,1.2,rolls/buns,1,447.0
1717,2612,2014-04-06,2.4,rolls/buns,2,0.0
1569,2073,2014-05-20,2.4,rolls/buns,2,589.0
3487,9230,2014-02-09,1.2,rolls/buns,1,44.0
1741,2711,2014-10-08,2.4,rolls/buns,2,58.0
1136,493,2014-06-04,1.2,rolls/buns,1,0.0
1142,517,2014-12-10,1.2,rolls/buns,1,185.0
1728,2651,2014-06-22,3.5999999999999996,rolls/buns,3,118.0
3315,8622,2014-09-25,1.2,rolls/buns,1,93.0
4926,14702,2014-11-20,2.4,rolls/buns,2,405.0
2854,6918,2014-06-19,3.5999999999999996,rolls/buns,3,26.0
1929,3459,2014-04-14,1.2,rolls/buns,1,210.0
1361,1308,2014-09-03,1.2,rolls/buns,1,95.0
4479,13003,2014-11-25,2.4,rolls/buns,2,77.0
1955,3569,2014-11-16,1.2,rolls/buns,1,89.0
3215,8253,2014-02-26,3.5999999999999996,rolls/buns,3,339.0
2376,5127,2014-11-08,2.4,rolls/buns,2,201.0
2532,5697,2014-09-21,1.2,rolls/buns,1,109.0
3957,11023,2014-10-03,3.5999999999999996,rolls/buns,3,135.0
2048,3913,2014-12-17,1.2,rolls/buns,1,0.0
1913,3399,2014-12-14,1.2,rolls/buns,1,247.0
2694,6310,2014-10-09,3.5999999999999996,rolls/buns,3,253.0
1966,3604,2014-09-23,1.2,rolls/buns,1,17.0
2772,6616,2014-11-07,1.2,rolls/buns,1,131.0
1281,1016,2014-07-28,1.2,rolls/buns,1,198.0
2207,4494,2014-04-09,1.2,rolls/buns,1,0.0
1587,2139,2014-05-15,1.2,rolls/buns,1,109.0
2097,4104,2014-09-28,3.5999999999999996,rolls/buns,3,368.0
2425,5294,2014-11-11,3.5999999999999996,rolls/buns,3,101.0
3687,10012,2014-10-01,1.2,rolls/buns,1,134.0
3020,7518,2014-06-13,1.2,rolls/buns,1,178.0
2898,7067,2014-01-07,1.2,rolls/buns,1,154.0
3368,8811,2014-08-21,1.2,rolls/buns,1,90.0
2843,6878,2014-04-14,3.5999999999999996,rolls/buns,3,53.0
2350,5031,2014-05-30,1.2,rolls/buns,1,579.0
2956,7286,2014-05-03,3.5999999999999996,rolls/buns,3,80.0
3541,9449,2014-03-18,3.5999999999999996,rolls/buns,3,652.0
4267,12186,2014-11-12,3.5999999999999996,rolls/buns,3,91.0
4913,14656,2014-11-06,1.2,rolls/buns,1,268.0
3860,10668,2014-10-06,2.4,rolls/buns,2,211.0
2712,6381,2014-08-15,1.2,rolls/buns,1,310.0
1004,20,2014-06-10,2.4,rolls/buns,2,21.0
2141,4252,2014-04-24,2.4,rolls/buns,2,318.0
4445,12885,2014-04-25,3.5999999999999996,rolls/buns,3,28.0
1387,1412,2014-05-31,2.4,rolls/buns,2,578.0
2898,7068,2014-06-10,1.2,rolls/buns,1,43.0
4690,13823,2014-12-17,3.5999999999999996,rolls/buns,3,3.0
1689,2522,2014-12-09,3.5999999999999996,rolls/buns,3,386.0
1167,608,2014-11-01,2.4,rolls/buns,2,0.0
2909,7111,2014-07-23,1.2,rolls/buns,1,45.0
4315,12394,2014-04-19,3.5999999999999996,rolls/buns,3,372.0
4076,11420,2014-11-18,3.5999999999999996,rolls/buns,3,185.0
3044,7610,2014-05-20,3.5999999999999996,rolls/buns,3,120.0
2040,3868,2014-05-01,1.2,rolls/buns,1,91.0
3146,8007,2014-06-27,3.5999999999999996,rolls/buns,3,551.0
4575,13370,2014-05-03,3.5999999999999996,rolls/buns,3,586.0
3086,7769,2014-04-14,3.5999999999999996,rolls/buns,3,88.0
2031,3838,2014-01-08,2.4,rolls/buns,2,71.0
2937,7209,2014-01-10,1.2,rolls/buns,1,0.0
2795,6702,2014-05-03,1.2,rolls/buns,1,55.0
2053,3929,2014-08-19,2.4,rolls/buns,2,394.0
4400,12717,2014-01-21,1.2,rolls/buns,1,10.0
4397,12709,2014-12-27,1.2,rolls/buns,1,97.0
3850,10631,2014-01-07,3.5999999999999996,rolls/buns,3,79.0
2804,6744,2014-07-05,1.2,rolls/buns,1,76.0
4586,13409,2014-08-16,3.5999999999999996,rolls/buns,3,41.0
1990,3674,2014-03-07,1.2,rolls/buns,1,0.0
1404,1462,2014-09-28,3.5999999999999996,rolls/buns,3,0.0
4196,11907,2014-11-06,3.5999999999999996,rolls/buns,3,245.0
3670,9944,2014-12-17,1.2,rolls/buns,1,378.0
2798,6714,2014-06-27,3.5999999999999996,rolls/buns,3,355.0
2941,7226,2014-01-27,1.2,rolls/buns,1,78.0
4758,14091,2014-04-01,2.4,rolls/buns,2,37.0
4056,11353,2014-06-16,1.2,rolls/buns,1,109.0
4561,13313,2014-02-25,3.5999999999999996,rolls/buns,3,113.0
1649,2376,2014-11-24,1.2,rolls/buns,1,0.0
1679,2487,2014-08-19,3.5999999999999996,rolls/buns,3,65.0
4169,11799,2014-04-04,2.4,rolls/buns,2,50.0
1487,1783,2014-04-09,3.5999999999999996,rolls/buns,3,207.0
2176,4386,2014-09-27,1.2,rolls/buns,1,130.0
4726,13972,2014-04-01,3.5999999999999996,rolls/buns,3,0.0
2107,4137,2014-10-30,1.2,rolls/buns,1,61.0
3479,9189,2014-05-10,2.4,rolls/buns,2,27.0
2360,5069,2014-07-09,1.2,rolls/buns,1,17.0
3458,9102,2014-06-27,3.5999999999999996,rolls/buns,3,179.0
1482,1759,2014-10-22,1.2,rolls/buns,1,0.0
2744,6499,2014-05-06,1.2,rolls/buns,1,378.0
4860,14486,2014-11-14,2.4,rolls/buns,2,411.0
2344,5000,2014-02-22,1.2,rolls/buns,1,0.0
3871,10708,2014-10-05,3.5999999999999996,rolls/buns,3,299.0
2051,3923,2014-12-03,3.5999999999999996,rolls/buns,3,0.0
1123,446,2014-08-09,3.5999999999999996,rolls/buns,3,141.0
1662,2443,2014-01-27,2.4,rolls/buns,2,501.0
4206,11942,2014-04-04,2.4,rolls/buns,2,3.0
2027,3823,2014-10-09,2.4,rolls/buns,2,447.0
2850,6903,2014-02-27,3.5999999999999996,rolls/buns,3,393.0
3649,9857,2014-05-30,1.2,rolls/buns,1,0.0
2156,4307,2014-05-08,2.4,rolls/buns,2,372.0
1086,302,2014-07-27,2.4,rolls/buns,2,61.0
3921,10900,2014-06-18,1.2,rolls/buns,1,141.0
1204,742,2014-06-23,1.2,rolls/buns,1,292.0
3007,7470,2014-04-01,2.4,rolls/buns,2,245.0
1182,667,2014-09-30,2.4,rolls/buns,2,47.0
1996,3702,2014-09-22,3.5999999999999996,rolls/buns,3,230.0
3474,9170,2014-01-19,2.4,rolls/buns,2,12.0
1996,3701,2014-06-09,2.4,rolls/buns,2,105.0
2835,6847,2014-05-10,1.2,rolls/buns,1,0.0
